Campaign,Audience,Creative_Family,Creative_Version,Platform,Ad_Format,Goal,Completions,Campaign_Traffic,Days_Max_Date,Unnamed: 12,Goal.1
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,48,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,47,NA,NA
(not set),NA,(not set),(not set),NA,NA,Form Submission,2,General traffic,48,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,47,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,46,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,45,NA,NA
NBNurture,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,42,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,47,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Get Approved,2,Campaign,46,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,44,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,47,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,42,NA,NA
Brand_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,45,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,46,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,48,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,47,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,46,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,45,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Our Story),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Get Approved,2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Get Approved,2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Get Approved,2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,37,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,37,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Get Approved,2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Our Story),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,37,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,36,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,37,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,37,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,41,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,36,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,36,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,35,NA,NA
(not set),NA,(not set),(not set),NA,NA,Form Submission,2,General traffic,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,38,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,40,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,41,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,38,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,39,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,35,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,39,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,41,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,39,NA,NA
Brand_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,41,NA,NA
Brand_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,40,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,39,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,37,NA,NA
Brand_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,35,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,35,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,40,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,40,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,34,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,30,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,32,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,34,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,29,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,32,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,34,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Get Approved,2,General traffic,34,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,33,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,30,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,34,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Our Story),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,33,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,34,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,32,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,33,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,30,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,28,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,29,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,34,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,34,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,32,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,34,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,33,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,28,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,32,NA,NA
NB_Wholesale_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,31,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,33,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,31,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,28,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,31,NA,NA
NB_Wholesale_Phrase,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,31,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,26,NA,NA
(not set),NA,(not set),(not set),NA,NA,Get Approved,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,22,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,21,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,26,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,24,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Our Story),2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,21,NA,NA
(not set),NA,(not set),(not set),NA,NA,Form Submission,2,General traffic,26,NA,NA
(not set),NA,(not set),(not set),NA,NA,Form Submission,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,27,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,24,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,24,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,27,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,27,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Our Story),2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,22,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,22,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,21,NA,NA
Q4_2022,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,21,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,27,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,24,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,22,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,24,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,23,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,26,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,21,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,26,NA,NA
(not set),NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,27,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,26,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Form Submission,2,General traffic,25,NA,NA
(not set),NA,(not set),(not set),NA,NA,Start Closing More,2,General traffic,27,NA,NA
adhocwhol,NA,(not set),(not set),NA,NA,Learn More (Community Mortgage),2,General traffic,27,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,27,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Start Closing More,2,Campaign,25,NA,NA
Brand_Exact,6,SEM Ads,Change Wholesale,Google SEM,CPC,Learn More (Community Mortgage),2,Campaign,26,NA,NA
