Date,Audience,Creative_Family,Creative_Version,Platform,Ad_Format,Campaign_Traffic,Total_Sessions,Total_Bounces,Total_Duration
2022-07-03,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,7,0,67.0
2022-04-21,4,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,14,0,0.0
2022-10-06,1,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,11,0,0.0
2022-06-28,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0.0
2022-05-05,4,CloserTwins,ShapeUp,LinkedIn,Video,Campaign,1,0,0.0
2022-08-12,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,8,0,0.0
2022-08-31,3,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,1,0,0.0
2022-07-20,5,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0.0
2022-05-25,4,CloserTwins,interactive,Domain Display,NA,Campaign,5,1,0.0
2022-07-26,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,3,0,398.0
2022-07-08,NA,NA,EGC,NA,NA,General traffic,1,0,0.0
2022-10-05,3,UnfairAdvantage,NoDTI,User ID Display,Single image,Campaign,18,0,0.0
2022-04-24,4,CloserTwins,Namaste,LinkedIn,Video,Campaign,1,0,0.0
2022-07-16,5,CloserTwins,Competitors,Domain Display,NA,Campaign,2,0,0.0
2022-09-05,3,UnfairAdvantage,1099,User ID Display,Single image,Campaign,3,0,0.0
2022-09-23,5,CloserTwins,MoreLoansAll,Domain Display,NA,Campaign,2,0,28.0
2022-05-24,5,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,10,0,0.0
2022-09-13,3,CloseFaster,MoreAll,User ID Display,NA,Campaign,9,0,1.99999999999999
2022-08-29,2,CloserTwins,MoreLoansAll,User ID Display,NA,Campaign,3,0,0.0
2022-06-16,4,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,0.0
2022-06-17,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0.0
2022-07-13,4,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0.0
2022-05-07,5,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,3,0,72.0
2022-08-11,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,8,0,0.0
2022-05-23,4,CloserTwins,Cutdown1A,Domain Display,Video,Campaign,1,0,0.0
2022-08-05,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0.0
2022-08-26,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,9,0,18.0
2022-09-06,1,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0.0
2022-10-08,3,CloseFaster,MoreAll,User ID Display,NA,Campaign,18,0,0.0
2022-10-10,4,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,13,0,0.0
2022-05-24,5,UnfairAdvantage,1099,Domain Display,Single image,Campaign,12,0,0.0
2022-08-09,6,CloserTwins,RTB,Trade Media,Inside_mortgage_finance_newsletter,Campaign,4,0,0.0
2022-08-22,4,UnfairAdvantage,1099,LinkedIn,Single image,Campaign,2,0,0.0
2022-08-13,4,CloseFaster,MoreAll,Domain Display,NA,Campaign,2,0,0.0
2022-10-20,1,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,1,0,0.0
2022-06-06,2,CloserTwins,Faceoff1,Facebook,Video,Campaign,1,0,0.0
2022-09-21,4,UnfairAdvantage,NoDTI,Domain Display,Single image,Campaign,1,0,0.0
2022-08-22,1,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0.0
2022-04-07,6,CloserTwins,OTT_30,OTT,Video,Campaign,32,2,65.0
2022-06-08,1,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0.0
2022-09-17,5,CloseFaster,MoreNoReg,User ID Display,NA,Campaign,11,0,47.9999999999999
2022-09-07,4,UnfairAdvantage,OnePage,User ID Display,NA,Campaign,29,0,3.99999999999998
2022-09-02,5,CloseFaster,MoreAll,Domain Display,NA,Campaign,2,0,0.0
2022-09-05,4,CloseFaster,FasterAll,User ID Display,NA,Campaign,4,0,0.0
2022-07-18,3,UnfairAdvantage,All,LinkedIn,Carousel,Campaign,1,0,0.0
2022-05-08,5,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,0.0
2022-09-17,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,8,0,0.0
2022-07-23,5,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,4,0,0.0
2022-08-19,1,CloserTwins,Faceoff1,LinkedIn,Video,Campaign,2,0,5.0
2022-07-06,4,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,1,0,0.0
2022-07-19,1,UnfairAdvantage,All,Facebook,Carousel,Campaign,1,0,0.0
2022-07-14,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0.0
2022-05-02,4,CloserTwins,Faceoff,Domain Display,NA,Campaign,1,0,0.0
2022-08-25,5,UnfairAdvantage,OnePage,Domain Display,NA,Campaign,4,0,0.0
2022-06-28,NA,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,2,0,10.0
2022-10-24,5,CloseFaster,FasterReg,User ID Display,NA,Campaign,16,16,0.0
2022-09-05,1,CloseFaster,MoreAll,User ID Display,NA,Campaign,2,0,0.0
2022-05-27,1,UnfairAdvantage,Animated,Domain Display,Animated,Campaign,2,0,0.0
2022-05-04,2,CloserTwins,interactive,Domain Display,NA,Campaign,1,0,0.0
2022-10-11,1,CloseFaster,MoreAll,Domain Display,NA,Campaign,1,0,0.0
2022-05-01,5,CloserTwins,CloseMore,Domain Display,NA,Campaign,1,0,0.0
2022-06-20,6,SEM Ads,We Are America's CDFI,Google SEM,CPC,Campaign,2,0,39.0
2022-05-02,5,CloseFaster,FasterAll,Domain Display,NA,Campaign,4,0,1166.0
2022-05-28,5,UnfairAdvantage,1page,LinkedIn,Single image,Campaign,3,0,0.0
2022-07-27,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,2,0,29.0
2022-06-03,3,CloserTwins,Competitors,Domain Display,NA,Campaign,1,0,343.0
2022-07-01,5,UnfairAdvantage,NoDTI,LinkedIn,Single image,Campaign,1,0,0.0
2022-04-14,4,CloseFaster,3steps,LinkedIn,Single image,Campaign,2,0,0.0
2022-08-23,NA,NA,08-28-2022,NA,NA,General traffic,1,0,0.0
2022-06-19,5,CloseFaster,NoDTI,LinkedIn,Single image,Campaign,1,0,0.0
2022-04-26,6,CloserTwins,OTT_30QR,OTT,Video,Campaign,14,0,63.0
2022-09-12,4,UnfairAdvantage,1099,Domain Display,Single image,Campaign,2,0,0.0
2022-06-29,4,CloserTwins,EarlyBird,LinkedIn,Single image,Campaign,1,0,0.0
2022-09-04,5,CloserTwins,Faceoff,Domain Display,NA,Campaign,11,0,123.999999999999
2022-10-21,4,UnfairAdvantage,1099,LinkedIn,Single image,Campaign,8,0,0.0
2022-05-17,NA,CloseFaster,3steps,LinkedIn,Single image,Campaign,1,0,158.0
